HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age_18_24.TRUE,Answer.age_25-29.TRUE,Answer.age_30-39.TRUE,Answer.age_40-44.TRUE,Answer.age_45-49.TRUE,Answer.age_50-59.TRUE,Answer.age_60-64.TRUE,Answer.age_65+.TRUE,Answer.attention,Answer.education_coll.TRUE,Answer.education_hs.TRUE,Answer.education_no_hs.TRUE,Answer.education_pg.TRUE,Answer.familiarity_none.TRUE,Answer.familiarity_some.TRUE,Answer.familiarity_very.TRUE,Answer.graffiti_complaint,Answer.noise_complaint,Answer.race_black.TRUE,Answer.race_his.TRUE,Answer.race_other.TRUE,Answer.race_white.TRUE,Answer.roadway_complaint,Answer.sex_female.TRUE,Answer.sex_male.TRUE,Approve,Reject
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3TDXMTX3CCF9SVVX2UTVR9SO2JBI6F,A1HGQI8E9LPZV5,Submitted,Thu Nov 14 01:03:55 PST 2019,Thu Nov 14 01:04:49 PST 2019,Fri Nov 15 01:04:49 PST 2019,,,,54,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,FALSE,2,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,35BLDD71I7IG2BZ836PP3WBDEOZVZ8,A3BSK47WPPE876,Submitted,Wed Nov 13 22:41:25 PST 2019,Wed Nov 13 22:42:21 PST 2019,Thu Nov 14 22:42:21 PST 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,TRUE,5,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3NKQQ8O39ZQDMV5C6YQNGIQRD0KUDQ,A3AY0315YWWNXY,Submitted,Thu Nov 14 00:48:52 PST 2019,Thu Nov 14 00:49:48 PST 2019,Fri Nov 15 00:49:48 PST 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,FALSE,FALSE,FALSE,TRUE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3BF51CHDTWVEIPYYUNVTIWHIP3AH0K,A6BD7VGE58KGC,Submitted,Thu Nov 14 01:35:08 PST 2019,Thu Nov 14 01:36:05 PST 2019,Fri Nov 15 01:36:05 PST 2019,,,,57,0% (0/0),0% (0/0),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,4,FALSE,TRUE,FALSE,FALSE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3RWE2M8QWIV6SLK9XLQ6NGEEAEF0N5,A2612IHPINGG0X,Submitted,Wed Nov 13 22:42:46 PST 2019,Wed Nov 13 22:43:43 PST 2019,Thu Nov 14 22:43:43 PST 2019,,,,57,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,4,FALSE,FALSE,FALSE,TRUE,4,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3YOH7BII0ASLDG0M35MFGHN0AFNKVC,A3UR3QHQYBM8BC,Submitted,Wed Nov 13 22:59:10 PST 2019,Wed Nov 13 23:00:07 PST 2019,Thu Nov 14 23:00:07 PST 2019,,,,57,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,3,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3570Y55XZQ4XFOZ8IPOKPOZ1LF9YGX,A1O4TRWZO664V3,Submitted,Wed Nov 13 23:32:12 PST 2019,Wed Nov 13 23:33:10 PST 2019,Thu Nov 14 23:33:10 PST 2019,,,,58,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3,FALSE,FALSE,FALSE,TRUE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,336KAV9KYRD70UR1JA3VNK50BW22YG,AAAIZU66Q9K7G,Submitted,Wed Nov 13 22:32:08 PST 2019,Wed Nov 13 22:33:07 PST 2019,Thu Nov 14 22:33:07 PST 2019,,,,59,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,FALSE,FALSE,TRUE,FALSE,2,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,33PPO7FECW08D4ACCH19XF2GI4TIDZ,A25WGTFYA70QGZ,Submitted,Wed Nov 13 22:32:42 PST 2019,Wed Nov 13 22:33:42 PST 2019,Thu Nov 14 22:33:42 PST 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,3,FALSE,TRUE,FALSE,FALSE,4,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3AZHRG4CU55ZOHRZF26RE2G86YS03W,A1W66YAWYD43P1,Submitted,Thu Nov 14 00:56:23 PST 2019,Thu Nov 14 00:57:23 PST 2019,Fri Nov 15 00:57:23 PST 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,FALSE,FALSE,FALSE,TRUE,4,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3X87C8JFV7WRWRHDMF171GF2AHLSQ7,A3F4BE229KYG3S,Submitted,Wed Nov 13 23:05:11 PST 2019,Wed Nov 13 23:06:11 PST 2019,Thu Nov 14 23:06:11 PST 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,FALSE,FALSE,TRUE,FALSE,4,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,33F859I567YF2C18S3SI2DD1G76BHZ,A185851SKDN4YB,Submitted,Thu Nov 14 00:26:37 PST 2019,Thu Nov 14 00:27:38 PST 2019,Fri Nov 15 00:27:38 PST 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3UJ1CZ6IZIA235YF2ND435KBFM0S5Z,A3D3X3OH3EXBTM,Submitted,Thu Nov 14 00:19:21 PST 2019,Thu Nov 14 00:20:22 PST 2019,Fri Nov 15 00:20:22 PST 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,FALSE,FALSE,FALSE,TRUE,4,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3ZSANO2JCGSU52R48ZQDPHBO3FBSFC,ARZEZGD9TYK3Q,Submitted,Wed Nov 13 22:34:49 PST 2019,Wed Nov 13 22:35:50 PST 2019,Thu Nov 14 22:35:50 PST 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,3,TRUE,FALSE,FALSE,FALSE,3,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,35GCEFQ6I69WQ2XPJWJJK1JUN48Z3H,A25UQFIAEJ7AHL,Submitted,Wed Nov 13 23:36:29 PST 2019,Wed Nov 13 23:37:31 PST 2019,Thu Nov 14 23:37:31 PST 2019,,,,62,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,FALSE,FALSE,FALSE,TRUE,4,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3KB8R4ZV1FS12G6X8XA0HD1017SGB4,A3N9RE9CMZMYTH,Submitted,Thu Nov 14 00:00:03 PST 2019,Thu Nov 14 00:01:05 PST 2019,Fri Nov 15 00:01:05 PST 2019,,,,62,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,3,FALSE,TRUE,FALSE,FALSE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3U4J9857OFWI9NVWFU66B0O7136B7Q,A2MTG9A2XFYFN3,Submitted,Wed Nov 13 22:39:21 PST 2019,Wed Nov 13 22:40:23 PST 2019,Thu Nov 14 22:40:23 PST 2019,,,,62,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,4,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,38F71OA9GUHR77EZO2URD8CIBQTFMN,AZ330Q7B1O9R6,Submitted,Wed Nov 13 22:33:12 PST 2019,Wed Nov 13 22:34:15 PST 2019,Thu Nov 14 22:34:15 PST 2019,,,,63,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,FALSE,TRUE,FALSE,4,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3DZQRBDBSM0ZPQBBO4PBO8MR0P7S34,AT61TJNWW6VAU,Submitted,Wed Nov 13 23:18:57 PST 2019,Wed Nov 13 23:20:00 PST 2019,Thu Nov 14 23:20:00 PST 2019,,,,63,0% (0/0),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,3,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,336YQZE83WZZ5ALAIQHIRWL5MWF5MU,A37W0GRXSM04LX,Submitted,Wed Nov 13 22:34:44 PST 2019,Wed Nov 13 22:35:49 PST 2019,Thu Nov 14 22:35:49 PST 2019,,,,65,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3,FALSE,FALSE,FALSE,TRUE,3,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,32AT8R96GMUJOKOU3OLCBHCRE3VUSL,A1S93WZMG3DW9Y,Submitted,Thu Nov 14 01:40:16 PST 2019,Thu Nov 14 01:41:23 PST 2019,Fri Nov 15 01:41:23 PST 2019,,,,67,0% (0/0),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,4,FALSE,FALSE,TRUE,FALSE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,32UTUBMZ7HHKKDWSXS9MHE4ANLDVB2,A1VIDXC2Z3KSCJ,Submitted,Wed Nov 13 22:37:51 PST 2019,Wed Nov 13 22:38:58 PST 2019,Thu Nov 14 22:38:58 PST 2019,,,,67,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,FALSE,FALSE,FALSE,TRUE,2,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3TYCR1GOTD4D66NEP2NJGNDBOR0LZL,A2CJNNTLFULCTH,Submitted,Thu Nov 14 00:04:10 PST 2019,Thu Nov 14 00:05:17 PST 2019,Fri Nov 15 00:05:17 PST 2019,,,,67,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,5,FALSE,FALSE,FALSE,TRUE,5,TRUE,FALSE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3NG53N1RLW4ODV1P84GDKKPRUSVP8J,A3QIQHARE0P94O,Submitted,Thu Nov 14 00:46:39 PST 2019,Thu Nov 14 00:47:47 PST 2019,Fri Nov 15 00:47:47 PST 2019,,,,68,0% (0/0),0% (0/0),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4,5,FALSE,FALSE,FALSE,TRUE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,308Q0PEVB9YWAEXV01W7BJJQSKI9IG,A84SHOZ8RIITN,Submitted,Thu Nov 14 00:12:57 PST 2019,Thu Nov 14 00:14:06 PST 2019,Fri Nov 15 00:14:06 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3,FALSE,FALSE,FALSE,TRUE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,31QTRG6Q2UY3S1S7L8E7JXDTM6VPYR,A3VLHYQMLNOUL7,Submitted,Wed Nov 13 23:03:04 PST 2019,Wed Nov 13 23:04:13 PST 2019,Thu Nov 14 23:04:13 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4,5,FALSE,FALSE,FALSE,TRUE,3,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,3F0BG9B9MQ8EMVO7PMKQJBM8NDS7Y8,A25ZOL1H79DW0P,Submitted,Thu Nov 14 00:20:49 PST 2019,Thu Nov 14 00:21:58 PST 2019,Fri Nov 15 00:21:58 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,4,TRUE,FALSE,FALSE,FALSE,4,FALSE,TRUE,,
3AC6MFV69K38YQ6U7F3K0BOF2JRHZ3,3TAMZSB5GQOGVFE1JF79WKTUWSTQXY,Answer a quick survey about the 311 non-emergency system,This is a brief survey about the 311 non-emergency system. You'll answer a few quick questions regarding your experiences and opinions on the system.,"survey, 311, Stanford",$0.25 ,Wed Nov 13 22:31:27 PST 2019,200,BatchId:3835086;OriginalHitTemplateId:928390912;,180,86400,Thu Nov 14 22:31:27 PST 2019,,,39ASUFLU6YSAV5D77YCU677G6T0XE9,A1QG7OBU8UH8M5,Submitted,Wed Nov 13 23:42:03 PST 2019,Wed Nov 13 23:43:13 PST 2019,Thu Nov 14 23:43:13 PST 2019,,,,70,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,3,FALSE,FALSE,FALSE,TRUE,5,FALSE,TRUE,,
